t,u
0.0,0.0
0.001001001001001001,0.0010010010427929184
0.002002002002002002,0.002002002336350725
0.003003003003003003,0.0030030041314028522
0.004004004004004004,0.004004006678702999
0.005005005005005005,0.005005010229006769
0.006006006006006006,0.006006015033069762
0.007007007007007007,0.007007021341647584
0.008008008008008008,0.00800802940549584
0.009009009009009009,0.009009039475370127
0.01001001001001001,0.01001005180202605
0.011011011011011011,0.011011066636219213
0.012012012012012012,0.012012084228980195
0.013013013013013013,0.013013104846114072
0.014014014014014014,0.014014128720870704
0.015015015015015015,0.015015156104143995
0.016016016016016016,0.016016187246827848
0.017017017017017015,0.017017222399816165
0.018018018018018018,0.01801826181400285
0.01901901901901902,0.01901930574028181
0.02002002002002002,0.02002035442954694
0.02102102102102102,0.021021408132692147
0.022022022022022022,0.02202246710061134
0.023023023023023025,0.02302353158419842
0.024024024024024024,0.024024601834347282
0.025025025025025023,0.02502567810195184
0.026026026026026026,0.02602676063790599
0.02702702702702703,0.027027849693103644
0.028028028028028028,0.02802894551843869
0.029029029029029027,0.029030048364805047
0.03003003003003003,0.03003115848309661
0.031031031031031032,0.031032276124207284
0.03203203203203203,0.032033401539030976
0.03303303303303303,0.03303453497846158
0.03403403403403403,0.03403567669339301
0.035035035035035036,0.03503682693471917
0.036036036036036036,0.03603798595333396
0.037037037037037035,0.037039154000131275
0.03803803803803804,0.038040331326005025
0.03903903903903904,0.03904151818184911
0.04004004004004004,0.04004271481855744
0.04104104104104104,0.04104392148702391
0.04204204204204204,0.042045138438142435
0.043043043043043044,0.04304636592280692
0.044044044044044044,0.044047604191911234
0.04504504504504504,0.04504885349634932
0.04604604604604605,0.04605011408701507
0.04704704704704705,0.047051386214802385
0.04804804804804805,0.048052670130605164
0.04904904904904905,0.04905396608531732
0.050050050050050046,0.05005527432983274
0.05105105105105105,0.051056595115045365
0.05205205205205205,0.05205792869184903
0.05305305305305305,0.053059275311137716
0.05405405405405406,0.054060635223805276
0.055055055055055056,0.05506200868074562
0.056056056056056056,0.05606339593285267
0.057057057057057055,0.05706479723102031
0.058058058058058054,0.05806621282614245
0.05905905905905906,0.059067642969113016
0.06006006006006006,0.06006908791082586
0.06106106106106106,0.06107054790217493
0.062062062062062065,0.062072023194054124
0.06306306306306306,0.06307351403735731
0.06406406406406406,0.06407502068297845
0.06506506506506507,0.0650765433818114
0.06606606606606606,0.06607808238475006
0.06706706706706707,0.06707963794268838
0.06806806806806806,0.06808121030706106
0.06906906906906907,0.06908279976279152
0.07007007007007007,0.07008440652197748
0.07107107107107107,0.07108603083603146
0.07207207207207207,0.07208767295636606
0.07307307307307308,0.0730893331343938
0.07407407407407407,0.07409101162152723
0.07507507507507508,0.07509270866917896
0.07607607607607608,0.07609442452876149
0.07707707707707707,0.07709615945168738
0.07807807807807808,0.07809791368936922
0.07907907907907907,0.07909968749321952
0.08008008008008008,0.08010148111465089
0.08108108108108109,0.08110329480507585
0.08208208208208208,0.08210512881590694
0.08308308308308308,0.08310698339855675
0.08408408408408408,0.08410885880443782
0.08508508508508508,0.0851107552849627
0.08608608608608609,0.08611267309154397
0.08708708708708708,0.08711461247559416
0.08808808808808809,0.08811657368852582
0.0890890890890891,0.08911855698175154
0.09009009009009009,0.09012056260668384
0.09109109109109109,0.09112259081473531
0.0920920920920921,0.09212464185731846
0.09309309309309309,0.09312671598584588
0.0940940940940941,0.09412881345173012
0.09509509509509509,0.09513093450638371
0.0960960960960961,0.09613307940121926
0.0970970970970971,0.09713524838764928
0.0980980980980981,0.09813744171708633
0.0990990990990991,0.09913965964094297
0.10010010010010009,0.10014190241063176
0.1011011011011011,0.10114417027756525
0.1021021021021021,0.10214646349315601
0.1031031031031031,0.10314878230881658
0.1041041041041041,0.10415112697595952
0.10510510510510511,0.10515349774599739
0.1061061061061061,0.10615589487034272
0.10710710710710711,0.10715831860040811
0.10810810810810811,0.10816076918760609
0.1091091091091091,0.10916324688334919
0.11011011011011011,0.11016575193905001
0.1111111111111111,0.11116828460612109
0.11211211211211211,0.11217084513597499
0.11311311311311312,0.11317343378002426
0.11411411411411411,0.11417605078968143
0.11511511511511512,0.11517869641635908
0.11611611611611611,0.11618137091146978
0.11711711711711711,0.11718407452642607
0.11811811811811812,0.1181868075126405
0.11911911911911911,0.11918957012152563
0.12012012012012012,0.12019236260449402
0.12112112112112113,0.12119518521295822
0.12212212212212212,0.12219803819833078
0.12312312312312312,0.12320092181202427
0.12412412412412413,0.12420383630617926
0.12512512512512514,0.12520678198567453
0.12612612612612611,0.12620975904166046
0.12712712712712712,0.1272127677264658
0.12812812812812813,0.12821580829241933
0.12912912912912913,0.12921888099184975
0.13013013013013014,0.13022198607708585
0.13113113113113112,0.13122512380045637
0.13213213213213212,0.13222829441429004
0.13313313313313313,0.13323149817091567
0.13413413413413414,0.13423473532266195
0.13513513513513514,0.13523800612185768
0.13613613613613612,0.13624131082083155
0.13713713713713713,0.13724464967191236
0.13813813813813813,0.13824802292742888
0.13913913913913914,0.1392514308397098
0.14014014014014015,0.14025487366108397
0.14114114114114115,0.14125835164388004
0.14214214214214213,0.14226186504042676
0.14314314314314314,0.14326541410305296
0.14414414414414414,0.14426899908408736
0.14514514514514515,0.14527262023585868
0.14614614614614616,0.14627627781069572
0.14714714714714713,0.14727997206092716
0.14814814814814814,0.14828370323888185
0.14914914914914915,0.1492874715968885
0.15015015015015015,0.15029127738727582
0.15115115115115116,0.15129512086237262
0.15215215215215216,0.15229900227450763
0.15315315315315314,0.15330292187600955
0.15415415415415415,0.15430687991920722
0.15515515515515516,0.15531087665642937
0.15615615615615616,0.15631491234000472
0.15715715715715717,0.15731898722226204
0.15815815815815815,0.15832310155553003
0.15915915915915915,0.15932725559213753
0.16016016016016016,0.16033144958441325
0.16116116116116116,0.161335683784686
0.16216216216216217,0.1623399584452844
0.16316316316316315,0.16334427381853728
0.16416416416416416,0.16434863015677342
0.16516516516516516,0.16535302771232152
0.16616616616616617,0.1663574667375104
0.16716716716716717,0.1673619474846687
0.16816816816816815,0.16836647020612525
0.16916916916916916,0.16937103515420882
0.17017017017017017,0.1703756425812481
0.17117117117117117,0.1713802927395719
0.17217217217217218,0.17238498588150894
0.17317317317317318,0.17338972225938798
0.17417417417417416,0.1743945021255377
0.17517517517517517,0.175399325732287
0.17617617617617617,0.1764041933319645
0.17717717717717718,0.17740910517689903
0.1781781781781782,0.17841406151941933
0.17917917917917917,0.17941906261185409
0.18018018018018017,0.18042410870736855
0.18118118118118118,0.1814292001316425
0.18218218218218218,0.18243433705487436
0.1831831831831832,0.18343951973071143
0.1841841841841842,0.1844447484128008
0.18518518518518517,0.18545002335478974
0.18618618618618618,0.18645534481032547
0.1871871871871872,0.18746071303305512
0.1881881881881882,0.1884661282766259
0.1891891891891892,0.189471590794685
0.19019019019019018,0.19047710084087963
0.19119119119119118,0.191482658668857
0.1921921921921922,0.1924882645322643
0.1931931931931932,0.19349391868474872
0.1941941941941942,0.19449962137995747
0.19519519519519518,0.19550537287153769
0.1961961961961962,0.19651117341313662
0.1971971971971972,0.19751702325840148
0.1981981981981982,0.19852292266097943
0.1991991991991992,0.19952887187451765
0.20020020020020018,0.20053487115266336
0.2012012012012012,0.20154092074906377
0.2022022022022022,0.2025470209173661
0.2032032032032032,0.20355317191121744
0.2042042042042042,0.2045593739842651
0.20520520520520522,0.2055656273901562
0.2062062062062062,0.20657193238253796
0.2072072072072072,0.2075782892150576
