x,u_exact,u_approx
0,0,0
0.01,0.01,0.01
0.02,0.02,0.02
0.03,0.03,0.03
0.04,0.04,0.04
0.05,0.05,0.0500001
0.06,0.06,0.0600001
0.07,0.07,0.0700001
0.08,0.08,0.0800002
0.09,0.09,0.0900002
0.1,0.1,0.1
0.11,0.11,0.11
0.12,0.12,0.12
0.13,0.13,0.13
0.14,0.14,0.14
0.15,0.15,0.150001
0.16,0.16,0.160001
0.17,0.17,0.170001
0.18,0.18,0.180001
0.19,0.19,0.190001
0.2,0.2,0.200001
0.21,0.21,0.210001
0.22,0.22,0.220001
0.23,0.23,0.230001
0.24,0.24,0.240001
0.25,0.25,0.250001
0.26,0.26,0.260001
0.27,0.27,0.270001
0.28,0.28,0.280002
0.29,0.29,0.290002
0.3,0.3,0.300002
0.31,0.31,0.310002
0.32,0.32,0.320002
0.33,0.33,0.330002
0.34,0.34,0.340002
0.35,0.35,0.350002
0.36,0.36,0.360002
0.37,0.37,0.370002
0.38,0.38,0.380002
0.39,0.39,0.390002
0.4,0.4,0.400003
0.41,0.41,0.410003
0.42,0.42,0.420003
0.43,0.43,0.430003
0.44,0.44,0.440003
0.45,0.45,0.450003
0.46,0.46,0.460003
0.47,0.47,0.470003
0.48,0.48,0.480003
0.49,0.49,0.490003
0.5,0.5,0.500003
0.51,0.51,0.510003
0.52,0.52,0.520003
0.53,0.53,0.530003
0.54,0.54,0.540003
0.55,0.55,0.550003
0.56,0.56,0.560003
0.57,0.57,0.570003
0.58,0.58,0.580004
0.59,0.59,0.590004
0.6,0.6,0.600004
0.61,0.61,0.610004
0.62,0.62,0.620004
0.63,0.63,0.630004
0.64,0.64,0.640004
0.65,0.65,0.650004
0.66,0.66,0.660004
0.67,0.67,0.670004
0.68,0.68,0.680004
0.69,0.69,0.690004
0.7,0.7,0.700004
0.71,0.71,0.710003
0.72,0.72,0.720003
0.73,0.73,0.730003
0.74,0.74,0.740003
0.75,0.75,0.750003
0.76,0.76,0.760003
0.77,0.77,0.770003
0.78,0.78,0.780003
0.79,0.79,0.790003
0.8,0.8,0.800003
0.81,0.81,0.810003
0.82,0.82,0.820003
0.83,0.83,0.830003
0.84,0.84,0.840003
0.85,0.85,0.850002
0.86,0.86,0.860002
0.87,0.87,0.870002
0.88,0.88,0.880002
0.89,0.89,0.890002
0.9,0.9,0.900002
0.91,0.91,0.910002
0.92,0.92,0.920001
0.93,0.93,0.930001
0.94,0.94,0.940001
0.95,0.95,0.950001
0.96,0.96,0.960001
0.97,0.97,0.970001
0.98,0.98,0.98
0.99,0.99,0.99
1,1,1
